Time,Data
1044500000,212366
1049620000,160687
1054740000,102589
1059860000,40357
1064980000,-23571
1070100000,-86468
1075220000,-145953
1080340000,-199467
1085460000,-245028
1090580000,-280686
1095700000,-305022
1100820000,-317102
1105940000,-316354
1111060000,-302967
1116180000,-277263
1121300000,-240408
1126420000,-193866
1131540000,-139582
1136660000,-79560
1141780000,-16381
1146900000,47333
1152020000,109285
1157140000,166809
1162260000,217628
1167380000,259634
1172500000,291210
1177620000,311037
1182740000,318354
1187860000,312807
1192980000,294679
1198100000,264688
1203220000,224015
1208340000,174309
1213460000,117580
1218580000,56181
1223700000,-7584
1228820000,-70970
1233940000,-131544
1239060000,-186762
1244180000,-234499
1249300000,-272784
1254420000,-300059
1259540000,-315275
1264660000,-317732
1269780000,-307501
1274900000,-284780
1280020000,-250599
1285140000,-206306
1290260000,-153771
1295380000,-94982
1300500000,-32294
1305620000,31441
1310740000,94133
1315860000,152959
1320980000,205683
1326100000,250046
1331220000,284380
1336340000,307226
1341460000,317731
1346580000,315391
1351700000,300360
1356820000,273240
1361940000,235101
1367060000,187486
1372180000,132280
1377300000,71857
1382420000,8428
1387540000,-55299
1392660000,-116799
1397780000,-173586
1402900000,-223378
1408020000,-264190
1413140000,-294340
1418260000,-312644
1423380000,-318326
1428500000,-311240
1433620000,-291584
1438740000,-260155
1443860000,-218232
1448980000,-167568
1454100000,-110148
1459220000,-48176
1464340000,15521
1469460000,78724
1474580000,138731
1479700000,193209
1484820000,239833
1489940000,276827
1495060000,302644
1500180000,316299
1505300000,317181
1510420000,305283
1515540000,281101
1520660000,245594
1525780000,200183
1530900000,146662
1536020000,87337
1541140000,24427
1546260000,-39491
1551380000,-101760
1556500000,-159971
1561620000,-211691
1566740000,-254930
1571860000,-287877
1576980000,-309225
1582100000,-318114
1587220000,-314194
1592340000,-297652
1597460000,-269050
1602580000,-229609
1607700000,-180943
1612820000,-125027
1617940000,-63947
1623060000,-429
1628180000,63107
1633300000,124163
1638420000,180236
1643540000,229021
1648660000,268569
1653780000,297304
1658900000,314063
1664020000,318170
1669140000,309436
1674260000,288253
1679380000,255466
1684500000,212366
1689620000,160687
1694740000,102589
1699860000,40357
1704980000,-23571
1710100000,-86468
1715220000,-145953
1720340000,-199467
1725460000,-245028
1730580000,-280686
1735700000,-305022
1740820000,-317102
1745940000,-316354
1751060000,-302967
1756180000,-277263
1761300000,-240408
1766420000,-193866
1771540000,-139582
1776660000,-79560
1781780000,-16381
1786900000,47333
1792020000,109285
1797140000,166809
1802260000,217628
1807380000,259634
1812500000,291210
1817620000,311037
1822740000,318354
1827860000,312807
1832980000,294679
1838100000,264688
1843220000,224015
1848340000,174309
1853460000,117580
1858580000,56181
1863700000,-7584
1868820000,-70970
1873940000,-131544
1879060000,-186762
1884180000,-234499
1889300000,-272784
1894420000,-300059
1899540000,-315275
1904660000,-317732
1909780000,-307501
1914900000,-284780
1920020000,-250599
1925140000,-206306
1930260000,-153771
1935380000,-94982
1940500000,-32294
1945620000,31441
1950740000,94133
1955860000,152959
1960980000,205683
1966100000,250046
1971220000,284380
1976340000,307226
1981460000,317731
1986580000,315391
1991700000,300360
1996820000,273240
2001940000,235101
2007060000,187486
2012180000,132280
2017300000,71857
2022420000,8428
2027540000,-55299
2032660000,-116799
2037780000,-173586
2042900000,-223378
2048020000,-264190
2053140000,-294340
2058260000,-312644
2063380000,-318326
2068500000,-311240
2073620000,-291584
2078740000,-260155
2083860000,-218232
2088980000,-167568
2094100000,-110148
2099220000,-48176
2104340000,15521
2109460000,78724
2114580000,138731
2119700000,193209
2124820000,239833
2129940000,276827
2135060000,302644
2140180000,316299
2145300000,317181
2150420000,305283
2155540000,281101
2160660000,245594
2165780000,200183
2170900000,146662
2176020000,87337
2181140000,24427
2186260000,-39491
2191380000,-101760
2196500000,-159971
2201620000,-211691
2206740000,-254930
2211860000,-287877
2216980000,-309225
2222100000,-318114
2227220000,-314194
2232340000,-297652
2237460000,-269050
2242580000,-229609
2247700000,-180943
2252820000,-125027
2257940000,-63947
2263060000,-429
2268180000,63107
2273300000,124163
2278420000,180236
2283540000,229021
2288660000,268569
2293780000,297304
2298900000,314063
2304020000,318170
2309140000,309436
2314260000,288253
2319380000,255466
2324500000,212366
2329620000,160687
2334740000,102589
2339860000,40357
2344980000,-23571
2350100000,-86468
2355220000,-145953
2360340000,-199467
2365460000,-245028
2370580000,-280686
2375700000,-305022
2380820000,-317102
2385940000,-316354
2391060000,-302967
2396180000,-277263
2401300000,-240408
2406420000,-193866
2411540000,-139582
2416660000,-79560
2421780000,-16381
2426900000,47333
2432020000,109285
2437140000,166809
2442260000,217628
2447380000,259634
2452500000,291210
2457620000,311037
2462740000,318354
2467860000,312807
2472980000,294679
2478100000,264688
2483220000,224015
2488340000,174309
2493460000,117580
2498580000,56181
2503700000,-7584
2508820000,-70970
2513940000,-131544
2519060000,-186762
2524180000,-234499
2529300000,-272784
2534420000,-300059
2539540000,-315275
2544660000,-317732
2549780000,-307501
2554900000,-284780
2560020000,-250599
2565140000,-206306
2570260000,-153771
2575380000,-94982
2580500000,-32294
2585620000,31441
2590740000,94133
2595860000,152959
2600980000,205683
2606100000,250046
2611220000,284380
2616340000,307226
2621460000,317731
2626580000,315391
2631700000,300360
2636820000,273240
2641940000,235101
2647060000,187486
2652180000,132280
2657300000,71857
2662420000,8428
2667540000,-55299
2672660000,-116799
2677780000,-173586
2682900000,-223378
2688020000,-264190
2693140000,-294340
2698260000,-312644
2703380000,-318326
2708500000,-311240
2713620000,-291584
2718740000,-260155
2723860000,-218232
2728980000,-167568
2734100000,-110148
2739220000,-48176
2744340000,15521
2749460000,78724
2754580000,138731
2759700000,193209
2764820000,239833
2769940000,276827
2775060000,302644
2780180000,316299
2785300000,317181
2790420000,305283
2795540000,281101
2800660000,245594
2805780000,200183
2810900000,146662
2816020000,87337
2821140000,24427
2826260000,-39491
2831380000,-101760
2836500000,-159971
2841620000,-211691
2846740000,-254930
2851860000,-287877
2856980000,-309225
2862100000,-318114
2867220000,-314194
2872340000,-297652
2877460000,-269050
2882580000,-229609
2887700000,-180943
2892820000,-125027
2897940000,-63947
2903060000,-429
2908180000,63107
2913300000,124163
2918420000,180236
2923540000,229021
2928660000,268569
2933780000,297304
2938900000,314063
2944020000,318170
2949140000,309436
2954260000,288253
2959380000,255466
2964500000,212366
2969620000,160687
2974740000,102589
2979860000,40357
2984980000,-23572
2990100000,-86471
2995220000,-145950
3000340000,-199467
3005460000,-245028
3010580000,-280686
3015700000,-305022
3020820000,-317102
3025940000,-316354
3031060000,-302967
3036180000,-277263
3041300000,-240408
3046420000,-193866
3051540000,-139582
3056660000,-79560
3061780000,-16381
3066900000,47333
3072020000,109285
3077140000,166809
3082260000,217628
3087380000,259634
3092500000,291210
3097620000,311037
3102740000,318354
3107860000,312807
3112980000,294679
3118100000,264688
3123220000,224015
3128340000,174309
3133460000,117580
3138580000,56181
3143700000,-7584
3148820000,-70973
3153940000,-131541
3159060000,-186761
3164180000,-234499
3169300000,-272784
3174420000,-300059
3179540000,-315275
3184660000,-317732
3189780000,-307501
3194900000,-284780
3200020000,-250599
3205140000,-206306
3210260000,-153771
3215380000,-94982
3220500000,-32294
3225620000,31441
3230740000,94133
3235860000,152959
3240980000,205683
3246100000,250046
3251220000,284380
3256340000,307226
3261460000,317731
3266580000,315391
3271700000,300360
3276820000,273240
3281940000,235101
3287060000,187486
3292180000,132280
3297300000,71857
3302420000,8428
3307540000,-55302
3312660000,-116798
3317780000,-173584
3322900000,-223378
3328020000,-264190
3333140000,-294340
3338260000,-312644
3343380000,-318326
3348500000,-311240
3353620000,-291584
3358740000,-260155
3363860000,-218232
3368980000,-167568
3374100000,-110148
3379220000,-48176
3384340000,15521
3389460000,78724
3394580000,138731
3399700000,193209
3404820000,239833
3409940000,276827
3415060000,302644
3420180000,316299
3425300000,317181
3430420000,305283
3435540000,281101
3440660000,245594
3445780000,200183
3450900000,146662
3456020000,87337
3461140000,24427
3466260000,-39493
3471380000,-101761
3476500000,-159968
3481620000,-211691
3486740000,-254930
3491860000,-287877
3496980000,-309225
3502100000,-318114
3507220000,-314194
3512340000,-297652
3517460000,-269050
3522580000,-229609
3527700000,-180943
3532820000,-125027
3537940000,-63947
3543060000,-429
3548180000,63107
3553300000,124163
3558420000,180236
3563540000,229021
3568660000,268569
3573780000,297304
3578900000,314063
3584020000,318170
3589140000,309436
3594260000,288253
3599380000,255466
3604500000,212366
3609620000,160687
3614740000,102589
3619860000,40357
3624980000,-23572
3630100000,-86471
3635220000,-145950
3640340000,-199467
3645460000,-245028
3650580000,-280686
3655700000,-305022
3660820000,-317102
3665940000,-316354
3671060000,-302967
3676180000,-277263
3681300000,-240408
3686420000,-193866
3691540000,-139582
3696660000,-79560
3701780000,-16381
3706900000,47333
3712020000,109285
3717140000,166809
3722260000,217628
3727380000,259634
3732500000,291210
3737620000,311037
3742740000,318354
3747860000,312807
3752980000,294679
3758100000,264688
3763220000,224015
3768340000,174309
3773460000,117580
3778580000,56181
3783700000,-7584
3788820000,-70973
3793940000,-131541
3799060000,-186761
3804180000,-234499
3809300000,-272784
3814420000,-300059
3819540000,-315275
3824660000,-317732
3829780000,-307501
3834900000,-284780
3840020000,-250599
3845140000,-206306
3850260000,-153771
3855380000,-94982
3860500000,-32294
3865620000,31441
3870740000,94133
3875860000,152959
3880980000,205683
3886100000,250046
3891220000,284380
3896340000,307226
3901460000,317731
3906580000,315391
3911700000,300360
3916820000,273240
3921940000,235101
3927060000,187486
3932180000,132280
3937300000,71857
3942420000,8428
3947540000,-55302
3952660000,-116798
3957780000,-173584
3962900000,-223378
3968020000,-264190
3973140000,-294340
3978260000,-312644
3983380000,-318326
3988500000,-311240
3993620000,-291584
3998740000,-260155
4003860000,-218232
4008980000,-167568
4014100000,-110148
4019220000,-48176
4024340000,15521
4029460000,78724
4034580000,138731
4039700000,193209
4044820000,239833
4049940000,276827
4055060000,302644
4060180000,316299
4065300000,317181
4070420000,305283
4075540000,281101
4080660000,245594
4085780000,200183
4090900000,146662
4096020000,87337
4101140000,24427
4106260000,-39493
4111380000,-101761
4116500000,-159968
4121620000,-211691
4126740000,-254930
4131860000,-287877
4136980000,-309225
4142100000,-318114
4147220000,-314194
4152340000,-297652
4157460000,-269050
4162580000,-229609
4167700000,-180943
4172820000,-125027
4177940000,-63947
4183060000,-429
4188180000,63107
4193300000,124163
4198420000,180236
4203540000,229021
4208660000,268569
4213780000,297304
4218900000,314063
4224020000,318170
4229140000,309436
4234260000,288253
4239380000,255466
4244500000,212366
4249620000,160687
4254740000,102589
4259860000,40357
4264980000,-23572
4270100000,-86471
4275220000,-145950
4280340000,-199467
4285460000,-245028
4290580000,-280686
4295700000,-305022
4300820000,-317102
4305940000,-316354
4311060000,-302967
4316180000,-277263
4321300000,-240408
4326420000,-193866
4331540000,-139582
4336660000,-79560
4341780000,-16381
4346900000,47333
4352020000,109285
4357140000,166809
4362260000,217628
4367380000,259634
4372500000,291210
4377620000,311037
4382740000,318354
4387860000,312807
4392980000,294679
4398100000,264688
4403220000,224015
4408340000,174309
4413460000,117580
4418580000,56181
4423700000,-7584
4428820000,-70973
4433940000,-131541
4439060000,-186761
4444180000,-234499
4449300000,-272784
4454420000,-300059
4459540000,-315275
4464660000,-317732
4469780000,-307501
4474900000,-284780
4480020000,-250599
4485140000,-206306
4490260000,-153771
4495380000,-94982
4500500000,-32294
4505620000,31441
4510740000,94133
4515860000,152959
4520980000,205683
4526100000,250046
4531220000,284380
4536340000,307226
4541460000,317731
4546580000,315391
4551700000,300360
4556820000,273240
4561940000,235101
4567060000,187486
4572180000,132280
4577300000,71857
4582420000,8428
4587540000,-55302
4592660000,-116798
4597780000,-173584
4602900000,-223378
4608020000,-264190
4613140000,-294340
4618260000,-312644
4623380000,-318326
4628500000,-311240
4633620000,-291584
4638740000,-260155
4643860000,-218232
4648980000,-167568
4654100000,-110148
4659220000,-48176
4664340000,15521
4669460000,78724
4674580000,138731
4679700000,193209
4684820000,239833
4689940000,276827
4695060000,302644
4700180000,316299
4705300000,317181
4710420000,305283
4715540000,281101
4720660000,245594
4725780000,200183
4730900000,146662
4736020000,87337
4741140000,24427
4746260000,-39493
4751380000,-101761
4756500000,-159968
4761620000,-211691
4766740000,-254930
4771860000,-287877
4776980000,-309225
4782100000,-318114
4787220000,-314194
4792340000,-297652
4797460000,-269050
4802580000,-229609
4807700000,-180943
4812820000,-125027
4817940000,-63947
4823060000,-429
4828180000,63107
4833300000,124163
4838420000,180236
4843540000,229021
4848660000,268569
4853780000,297304
4858900000,314063
